title,Description,URL,Category,tags
Dmitri Pavlutin Blog,Javascript,https://dmitripavlutin.com/,Javascript,"Concepts, Front end, Javascript"
ECMAScript 6: New Features: Overview and Comparison,ECMA,http://es6-features.org/#Constants,Javascript,ECMA
Java Script Versions,ECMA,https://www.greycampus.com/blog/programming/java-script-versions,Javascript,"ECMA, Javascript"
7 Tools for Faster Frontend Development in 2022 | by Jonathan Saring | Bits and Pieces,Development tools,https://blog.bitsrc.io/7-tools-for-faster-frontend-development-in-2022-43b6f663c607,Javascript,Front end
Babel · The compiler for next generation JavaScript,Babel,https://babeljs.io/,Javascript,Javascript
React – A JavaScript library for building user interfaces,React,https://reactjs.org/,Javascript,"react, Javascript"
Fetch basic concepts - Web APIs | MDN,Fetch API,https://developer.mozilla.org/en-US/docs/Web/API/Fetch_API/Basic_concepts,Javascript,Javascript
8 new JavaScript features you might have missed | InfoWorld,It’s not easy keeping up with all the new features the ECMAScript spec brings us every year. Let’s catch up with the highlights from ES11.,https://www.infoworld.com/article/3649200/8-new-javascript-features-you-might-have-missed.html,Javascript,"Features, Javascript"
jQuery Example - javatpoint,"jQuery example for beginners and professionals with examples of jQuery effects, selectors, traversing, events, manipulation, animation, html and more.",https://www.javatpoint.com/jquery-example,Javascript,jquery
OpenJS Foundation,The Node.js Foundation and the JS Foundation are merging to form the OpenJS Foundation.,https://openjsf.org/,Javascript,Open JSF
StackBlitz,JS IDE,https://stackblitz.com/,Javascript,"Javascript Editor, Console, Text Editor, Javascript"
Online Javascript Editor,Online JavaScript Editor - write and run your javascript code inside this page.,https://js.do/,Javascript,Javascript Editor
The Modern JavaScript Tutorial,"Modern JavaScript Tutorial: simple, but detailed explanations with examples and tasks, including: closures, document and events, object oriented programming and more.",https://javascript.info/,Javascript,Tutorial
7 JavaScript Concepts That Every Web Developer Should Know,"A Computer Science portal for geeks. It contains well written, well thought and well explained computer science and programming articles, quizzes and practice/competitive programming/company interview Questions.",https://www.geeksforgeeks.org/7-javascript-concepts-that-every-developer-must-know/,Javascript,Concepts
CodePen: Online Code Editor and Front End Web Developer Community,"An online code editor, learning environment, and community for front-end web development using HTML, CSS and JavaScript code snippets, projects, and web applications.",https://codepen.io/,Javascript,Text Editor
10 Best Online JavaScript Editors,"Discover 10 best Javascript online editors on Education Ecosystem. Learn more on how to use JSFiddle, CodePen, JSBin, or Koding, to write Javascript code online.",https://education-ecosystem.com/blog/10-best-online-javascript-editors/,Javascript,Text Editor
Become a software engineer at a product-based company,"Practice and prepare for Machine Coding, Problem Solving and Data Structures, System Design (HLD) and Object Oriented Design (LLD) interview rounds. Compare, find and get job referrals at top tech companies.",https://workat.tech/,Javascript,Console
JS Bin - Collaborative JavaScript Debugging,Sample of the bin:,https://jsbin.com/?console,Javascript,Console
jQuery Fundamentals :: Traversing & Manipulating,Jquery,http://jqfundamentals.com/chapter/traversing-manipulating,Jquery,"Jquery, Framework"
jQuery Fundamentals :: Events and Event Delegation,Delegation,http://jqfundamentals.com/chapter/events,Jquery,"Jquery, Framework"
50 Useful New jQuery Techniques and Tutorials — Smashing Magazine,jquery,https://www.smashingmagazine.com/2009/08/50-useful-new-jquery-techniques/,Jquery,"Jquery, Framework, Documentation, Javascript"
A Bite-Sized Guide to JQuery – HTML5 Hive,Jquery,https://html5hive.org/bite-size-jquery-tutorial/,Jquery,"Documentation, Jquery"
Super Simple Modal Popups with jQuery and CSS3 Transitions | Free jQuery Plugins,Jquery,https://www.jqueryscript.net/lightbox/Super-Simple-Modal-Popups-with-jQuery-CSS3-Transitions.html,Jquery,"Javascript, Jquery"
Add Class | jQuery UI,"jQuery UI is a curated set of user interface interactions, effects, widgets, and themes built on top of the jQuery JavaScript Library. Whether you're building highly interactive web applications or you just need to add a date picker to a form control, jQuery UI is the perfect choice.",https://jqueryui.com/addClass/,Jquery,"Jquery, Javascript"
Widget Factory | jQuery Learning Center,Widgets,https://learn.jquery.com/jquery-ui/widget-factory/,Jquery,"Widgets, Jquery"
JSON Online Validator and Formatter - JSON Lint,"JSONLint is the free online validator and reformatter tool for JSON, a lightweight data-interchange format.",https://jsonlint.com/,JSON,Javascript
What is JSON - The Only Guide You Need To Understand JSON,Blog,https://www.crio.do/blog/what-is-json/,JSON,JSON
Widget List — Jupyter Widgets 7.6.5 documentation,Jupyter,https://ipywidgets.readthedocs.io/en/stable/examples/Widget%20List.html,Jupyter,"Python, Jupyter Julia plus Python plus R"
Kanban Software for Agile Project Management,Kanban,https://kanbanize.com/,Kanban,"Agile, References, Scrum, Kanban"
The Big Picture: Kanban Roadmap | Nave,Kanban,https://getnave.com/blog/kanban-roadmap/,Kanban,"Kanban, Agile, top-down planning"
Keras FAQ,FAQ,"https://keras.io/getting_started/faq/#:~:text=Epoch%3A%20an%20arbitrary%20cutoff%2C%20generally,the%20end%20of%20every%20epoch.",Keras,"keras, Deep Learning"
Getting started,Keras,https://keras.io/getting_started/,Keras,"keras, Deep Learning"
Service - Kubernetes Guide with Examples,Kubernetes,"https://matthewpalmer.net/kubernetes-app-developer/articles/service-kubernetes-example-tutorial.html#:~:text=What's%20the%20difference%20between%20a,running%20in%20the%20Kubernetes%20cluster.",Kubernetes,"Kubernetes, YAML, IT"
Kubernetes and Cloud Native Associate (KCNA) Exam | Linux Foundation,KCNA,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,Kubernetes,"Kubernetes, References, YAML"
Kube by Example Homepage | Kube by Example,Kubernetes,https://kubebyexample.com/,Kubernetes,"Kubernetes, References, Devops, Tutorial"
Get Started with Kubernetes Ultimate Hands-on Labs and Tutorials | kubelabs,Kubernetes,https://collabnix.github.io/kubelabs/,Kubernetes,Kubernetes
Docker Playground,Kubernetes,https://labs.play-with-k8s.com/p/ccleunchtugg00878680,Kubernetes,"Kubernetes, Devops, References"
"What are Linux, open source software, and a distribution? | Kubernetes Platform",KubebyExample,https://kubebyexample.com/learning-paths/linux-essentials/what-are-linux-open-source-software-and-distribution,Kubernetes,"Kubernetes, Cluster, Devops"
Concepts | Kubernetes,Kubernetes,https://kubernetes.io/docs/concepts/,Kubernetes,"References, Devops, Kubernetes, Tutorial"
Guides | SIG CLI,Kubernetes,https://kubectl.docs.kubernetes.io/guides/,Kubernetes,Kubernetes
What is a Kubernetes Namespace? | VMware Glossary,Kubernetes,"https://www.vmware.com/topics/glossary/content/kubernetes-namespace.html#:~:text=Namespaces%20are%20a%20way%20to,to%20communicate%20with%20each%20other.",Kubernetes,"microservices, Devops"
Kube by Example Homepage,Kubernetes,https://kubebyexample.com/en,Kubernetes,Devops
Hello Minikube | Kubernetes,Kubernetes,https://kubernetes.io/docs/tutorials/hello-minikube/,Kubernetes,"Kubernetes, Tutorial"
How to write YAML files for Kubernetes | Eskala,YAML,"https://eskala.io/tutorial/how-to-write-yaml-files-for-kubernetes/#:~:text=To%20create%20a%20Kubernetes%20pod%20with%20YAML%2C%20you%20first%20create,the%20containers%20within%20the%20pod.",Kubernetes,"YAML, Kubernetes, Cluster"
Intro to YAML: Kubernetes Deployment Examples & Templates,YAML,https://www.mirantis.com/blog/introduction-to-yaml-creating-a-kubernetes-deployment/,Kubernetes,"Kubernetes, YAML"
minikube start | minikube,Minikube,https://minikube.sigs.k8s.io/docs/start/,Kubernetes,"Cluster, Kubernetes"
What is a Kubernetes deployment?,Red hat,"https://www.redhat.com/en/topics/containers/what-is-kubernetes-deployment#:~:text=A%20Kubernetes%20deployment%20is%20a,which%20they%20should%20be%20updated.",Kubernetes,"Red hat, Cluster"
Install Tools | Kubernetes,Kubernetes,https://kubernetes.io/docs/tasks/tools/,Kubernetes,"Cluster, Kubernetes"
Explore Lean Thinking and Practice - Lean Enterprise Institute,Lean,https://www.lean.org/explore-lean/,Lean,Lean
SAFe 5 for Lean Enterprises,Learn about the seven core competencies that make up the SAFE 5.0 Framework.,https://www.scaledagileframework.com/,Lean,"Lean, SAFe"
WHAT IS LEAN? - Planet Lean,"Lean is about creating the most value for the customer while minimizing resources, time, energy and effort. Learn more about lean methodology and principles",https://planet-lean.com/what-is-lean/,Lean,Lean
25 Free Books to Learn Linux [Download PDF for Free],Linux,https://itsfoss.com/learn-linux-for-free/,Linux,"Linux, O/S, commands"
100 Essential Linux Commands for Every User,Linux,https://linuxhint.com/100_essential_linux_commands/,Linux,"Linux, commands"
PRoot - Termux Wiki,Linux in Android,"https://wiki.termux.com/wiki/PRoot#:~:text=PRoot%20is%20a%20user%2Dspace,mount%20%2D%2Dbind%2C%20and%20binfmt_misc.",Linux,"O/S, Linux"
How to Remove Files and Directories Using Linux Command Line | Linuxize,Linux,https://linuxize.com/post/how-to-remove-files-and-directories-using-linux-command-line/,Linux,Linux
The Linux command line for beginners | Ubuntu,Ubuntu,https://ubuntu.com/tutorials/command-line-for-beginners#3-opening-a-terminal,Linux,O/S
Bash - GNU Project - Free Software Foundation,BASH,https://www.gnu.org/software/bash/,Linux,"Linux, O/S"
Andronix App,Andronix,https://andronix.app/,Linux,Linux
VI Editor with Commands in Linux/Unix Tutorial,Vi editor,https://www.guru99.com/the-vi-editor.html#2,Linux,Linux
Linux From Scratch,Linux,https://www.linuxfromscratch.org/lfs/view/stable/index.html,Linux,"O/S, Linux"
What is Low-Code Development? | Mendix,Low code development,https://www.mendix.com/low-code-guide/,Low Code Platform.,"Low code Platform, Technology"
"Appian: Low-Code Platform for Workflow, Automation & Process Mining",Low Code,https://appian.com/,Low Code Platform.,Low code Platform
TensorFlow Lite | ML for Mobile and Edge Devices,TensorFlow Lite,https://www.tensorflow.org/lite,Machine Learning,Machine Learning
Home - mediapipe,Mediapipe,"https://google.github.io/mediapipe/#:~:text=MediaPipe%20offers%20cross%2Dplatform%2C%20customizable,desktop/cloud%2C%20web%20and%20IoT",Machine Learning,Machine Learning
Web Machine Learning | Making Machine Learning a first-class web citizen,Web NN,https://webmachinelearning.github.io/webnn-getstarted.html,Machine Learning,Machine Learning
Get Started - Jovian,Machine learning,https://jovian.ai/,Machine Learning,ML
Decision Tree Nodes - IBM Documentation,Spss,https://www.ibm.com/docs/en/spss-modeler/SaaS?topic=trees-decision-tree-nodes,Machine Learning,Machine Learning
Machine Learning Tutorials - Statology,Machine Learning,https://www.statology.org/machine-learning-tutorials/,Machine Learning,"Machine Learning, Developer, Python, Statistics"
What Is Matplotlib Inline In Python - Python Guides,Python Guides,https://pythonguides.com/what-is-matplotlib-inline/,Machine Learning,"Data, Machine Learning, Python"
Examples — Matplotlib 3.5.2 documentation,Matlib,https://matplotlib.org/stable/gallery/index.html,Machine Learning,"Python, Machine Learning, Statistics"
8 Best Streamlit Machine Learning Web App Examples in 2022,Streamlit app,https://omdena.com/blog/streamlit-web-app-examples/,Machine Learning,"Machine Learning, Python, libraries"
Which of these is a classification problem? | Python,ML,https://m.datacamp.com/courses/supervised-learning-with-scikit-learn/classification?ex=2,Machine Learning,"Data, Machine Learning"
PyTorch,Machine learning,https://pytorch.org/,Machine Learning,"libraries, Machine Learning, Python"
Gradient Descent — ML Glossary documentation,ML,https://ml-cheatsheet.readthedocs.io/en/latest/gradient_descent.html,Machine Learning,"Machine Learning, Statistics, AI, Documentation"
Sentiment Analysis Guide,Sentiment analysis,https://monkeylearn.com/sentiment-analysis/,Machine Learning,"Statistics, Machine Learning"
What are Feature Variables in Machine Learning | DataRobot AI Wiki,Machine Learning,https://www.datarobot.com/wiki/feature/,Machine Learning,"Statistics, Machine Learning"
Beginner&#039;s Guide to Social Media Marketing,Magazines,https://entm.ag/yog1,Magazines,"Innovation, References"
Business Software Reviews from Software Advice®,Software Advise,https://www.softwareadvice.com/in/,Magazines,"Architecture, Application, Web Development MDN, IT, Magazines"
strategy+business: international business strategy news articles and award-winning analysis,Strategy,https://www.strategy-business.com/,Magazines,"References, IT, Magazine, Magazines"
CIOReview: The Enterprise Technology Magazine,CIO,https://www.cioreview.com/,Magazines,"web, Magazines"
Technology News For IT Channel Partners and Solution Providers | CRN | CRN,ICT,https://www.crn.com/,Magazines,IT
"History, Travel, Arts, Science, People, Places Smithsonian Magazine",Smithsonian,https://www.smithsonianmag.com/,Magazines,"Magazines, News"
Understanding JavaScript Bind () — Smashing Magazine,UI,https://www.smashingmagazine.com/2014/01/understanding-javascript-function-prototype-bind/,Magazines,"Magazines, References"
Software Engineering Daily,Software,https://softwareengineeringdaily.com/,Magazines,Magazine
"WebContainers, Running Node.JS in the Browser",InfoQ,https://www.infoq.com/news/2021/07/webcontainers-nodejs/,Magazines,"Roadmap, Magazines, References, Resources"
Global management consulting | McKinsey & Company,Mckinsey,https://www.mckinsey.com/,Magazines,Magazine
"The Latest Technology Product Reviews, News, Tips, and Deals | PCMag",Magazines,https://www.pcmag.com/,Magazines,Magazine
"WIRED - The Latest in Technology, Science, Culture and Business | WIRED",Magazines,https://www.wired.com/,Magazines,Magazine
"IT news, careers, business technology, reviews | Computerworld",Computer World,https://www.computerworld.com/,Magazines,Magazine
Cio,Magazine,https://www.cio.com/in,Magazines,"Magazine, References"
"Technology News, Analysis, Comments and Product Reviews for IT Professionals | ZDNet",Magazine,https://www.zdnet.com/,Magazines,"Resources, Magazines, News"
TechCrunch – Startup and Technology News,"TechCrunch - Reporting on the business of technology, startups, venture capital funding, and Silicon Valley",https://techcrunch.com/,Magazines,News
TNW | The heart of tech,"We inform, inspire, and connect people who love tech",https://thenextweb.com/,Magazines,News
Forbes,"Forbes is a global media company, focusing on business, investing, technology, entrepreneurship, leadership, and lifestyle.",http://www.forbes.com,Magazines,Forbes Business News
An Introduction To Object Oriented CSS (OOCSS) — Smashing Magazine,Magazines,https://www.smashingmagazine.com/2011/12/an-introduction-to-object-oriented-css-oocss/,Magazines,Magazines
Technology News for IT Professionals & Technology Buyers | eWeek,eWeek,https://www.eweek.com/,Magazines,Magazines
PCWorld,PC World,https://www.pcworld.com/,Magazines,Magazines
The Smashing Email Newsletter — Smashing Magazine,Smashing magazine,https://www.smashingmagazine.com/the-smashing-newsletter/,Magazines,Magazines
"InformationWeek, serving the information needs of the Business Technology Community",Information Week,https://www.informationweek.com/,Magazines,Magazines
PC World,PC World,https://www.pcworld.com/best-picks,Magazines,Magazines
"PCMag.com - Technology Product Reviews, News, Prices & Tips",Magazine,https://in.pcmag.com/,Magazines,Magazines
Introduction to Microeconomics – Principles of Microeconomics,Micro economics,https://pressbooks.bccampus.ca/uvicecon103/chapter/introduction/,Management,References
Blake and Moutons Managerial Grid,Tools,https://managementstudyguide.com/blake-mouton-managerial-grid.htm,Management,Business Tools and techniques
Want to Generate Greater Returns? | Use the BCG Advantage Matrix | Explained with Examples | Business Strategy Hub,BCG,https://bstrategyhub.com/want-to-generate-greater-returns-use-the-bcg-advantage-matrix-explained-with-examples-2/,Management,"Management, Product"
CEOpedia | Management online,Management,https://ceopedia.org/index.php/Main_Page,Management,Management
Gestalt principles - Scholarpedia,scholarpedia.org,http://www.scholarpedia.org/article/Gestalt_principles,Management,"References, Concepts"
Floor Marking is a Necessary Measure in the 5S and Lean Manufacturing Philosophies.,5S,https://www.5stoday.com/floor-marking/,Management,"seiri (sort), seiton (set in order), seiso (shine, seiketsu (standardize), and shitsuke (sustain)"
5SToday.com | 5S Training Solutions and Products,5S,https://www.5stoday.com/,Management,5S
Lean Prioritization Matrix Template | Metro Retro,Tools,https://metroretro.io/templates/lean-prioritization-matrix,Management,Business Tools and techniques
Gantt Chart: The Ultimate Guide (with Examples) - ProjectManager,Project management,https://www.projectmanager.com/guides/gantt-chart,Management,PM
"What Is Environmental, Social, and Governance (ESG) Investing?",Environmental social governance,https://www.investopedia.com/terms/e/environmental-social-and-governance-esg-criteria.asp,Management,"Strategy, Innovation"
NFX - Library,Network Effects,https://www.nfx.com/post/the-four-types-of-defensibility,Management,"Network, Business Tools and techniques"
Infographic: Data on How the ADKAR Model Drives Change,ADKAR,https://www.prosci.com/blog/new-data-on-using-the-adkar-model,Management,"PM, Change, ADKAR"
Space Matrix - Strategic Position And Action Evaluation Matrix,Strategy,https://www.businessstudynotes.com/finance/strategic-managment/space-matrix-strategic-position-action-evaluation-matrix/,Management,Business Tools and techniques
CIO Wiki,CIO,https://cio-wiki.org/wiki/Main_Page,Management,"Business Tools and techniques, Innovation, PM"
"About Prosci | Change Management Research, Training and Solutions",Change Management,https://www.prosci.com/about,Management,Business Tools and techniques
PWC,PWC,http://www.pwc.com,Management,Business Tools and techniques
Japanese Management Techniques - benefits,Japanese management,https://www.referenceforbusiness.com/encyclopedia/Int-Jun/Japanese-Management-Techniques.html,Management,Business Tools and techniques
VALS™ | VALS™ Types | Innovators | SBI,Vals,http://www.strategicbusinessinsights.com/vals/ustypes/innovators.shtml,Management,Strategy
"Values and Lifestyles (VALS) - Explained - The Business Professor, LLC",VALS,https://thebusinessprofessor.com/principles-of-marketing/values-and-lifestyles-vals-explained,Management,Business Tools and techniques
Product Owner vs Business Analyst vs Scrum Master - Techcanvass,PM,https://businessanalyst.techcanvass.com/product-owner-vs-business-analyst-vs-scrum-master/,Management,project management
Product Management Software for Jira,Project Management,https://storiesonboard.com/jira-story-mapping.html,Management,project management
What Is Options Trading? - NerdWallet,Options,https://www.nerdwallet.com/article/investing/what-is-options-trading,Management,"Options, call, put"
Sign up for free email newsletters,Strategy,https://www.strategy-business.com/sb-newsletters,Management,"Business News, Business Tools and techniques"
Starbursting: Use Brainstorming Questions to Evaluate Ideas,Starbusting,https://business.tutsplus.com/tutorials/starbursting-how-to-use-brainstorming-questions-to-evaluate-ideas--cms-26952,Management,"PM, Innovation"
Home • Rebel's Guide to Project Management,PM,https://rebelsguidetopm.com/,Management,"PM, project management"
Apppm,"Project, Programs management",http://apppm.man.dtu.dk/index.php/Main_Page,Management,"project management, PM, Business Tools and techniques"
MIT Sloan Management Review,MIT Sloan Management Review,https://sloanreview.mit.edu/,Management,"Business Tools and techniques, PM"
Tech jobs are changing. Here are the real skills you'll need to get promoted,The old assumptions about tech and tech jobs are going away. Don't get left behind.,https://www.zdnet.com/article/tech-jobs-are-changing-here-are-the-real-skills-youll-need-to-get-promoted/?ftag=TRE-03-10aaa6b&bhid=%7B%24external_id%7D&mid=%7B%24MESSAGE_ID%7D&cid=%7B%24contact_id%7D,Management,project management
Mental Models: Learn How to Think Better and Gain a Mental Edge,Innovation,https://jamesclear.com/mental-models,Management,Business Tools and techniques
Project Management Institute | PMI,PMI,https://www.pmi.org/,Management,"PM, PMI"
Best Project Management Software for 2022 | TechnologyAdvice,Project management,https://technologyadvice.com/project-management/,Management,project management
Knowledge Bank | SpringPeople,Knowledge,https://www.springpeople.com/blog/category/lnd/,Management,Business Tools and techniques
The Better India | The Better India News | The Better India App,Magazine,https://www.thebetterindia.com/,Management,"Business News, News"
"Budget 2022 India Live Updates: FM Nirmala Sitharaman Speech Today Live from Parliament, Income Tax Slabs Rate for 2022-23 Live News, Railway Budget 2022 Live, Sensex, Nifty, Share Market Reactions Live, Union Budget Highlights,","Budget 2022 India Live, FM Nirmala Sitharaman Speech Live Updates: The Economic Survey 2021-22, tabled in the Parliament, projected the economy to grow at 8.0-8.5 per cent in 2022-23","https://indianexpress.com/article/business/union-budget-2022-live-updates-nirmala-sitharaman-modi-govt-7748785/#origin=https://www.google.com&prerenderSize=1&visibilityState=visible&paddingTop=32&p2r=0&csi=1&aoh=16436878420713&viewerUrl=https://www.google.com/amp/s/indianexpress.com/article/business/union-budget-2022-live-updates-nirmala-sitharaman-modi-govt-7748785/lite/&history=1&storage=1&cid=1&cap=navigateTo,cid,fullReplaceHistory,fragment,replaceUrl,iframeScroll?amp_js_v=0.1&usqp=mq331AQKKAFQArABIIACAw==&dc_data=1538980_vivo-notification-india-english&utm_source=inventory.taboola.com&utm_medium=BasicInventory&utm_campaign=ee290788-6a69-461c-92aa-be17f304b7e5",Management,"News, Budget"
"Business News | Stock and Share Market News | Finance News | Sensex Nifty, NSE, BSE Live IPO News","Read the latest business, financial news on Moneycontrol. Manage your finance with our online Investment Portfolio. Get Live Stock Price, Stock/Share market news, Sensex, Nifty Live, Commodity Market, IPO news, economy news, personal finance news Today.",https://www.moneycontrol.com/,Management,Business News
MIT - Massachusetts Institute of Technology,"The mission of MIT is to advance knowledge and educate students in science, technology and other areas of scholarship that will best serve the nation and the world in the 21st century.",https://web.mit.edu/,Management,Business Tools and techniques
Kotler & Keller's Five Product Levels,"ENTROphi is an innovative, 21st century, Swedish management consulting firm, and an ICG Affliate, that applies systems thinking to solve complex business issues",http://www.entrophi.com/index.php/entrophi-way/frameworks/tools-glossary/353-kotler-keller-s-five-product-levels,Management,Business Tools and techniques
VRIO Analysis: The Four-Question Framework in Competitive Advantage,Leanr how to gain a sustained competitive advantage over your competitors with this four-question framework VRIO Analysis,https://www.thepowermba.com/en/blog/vrio-analysis,Management,VRIO
"Free Business Resources - Guides, Tools and Resources","Learn business knowledge - Guides, Software, Tutorial, Skills and Tips, Case Studies, and etc. Completely free of charge!",https://online.visual-paradigm.com/knowledge/business/,Management,Business Tools and techniques
TheNEXUS | A Community Project,Maven books,https://books.sonatype.com/mvnex-book/reference/simple-project-sect-simple-core.html,Maven,Build process
TheNEXUS | A Community Project,Maven,https://books.sonatype.com/mvnex-book/reference/index.html,Maven,"Automation, Build process"
Public Maven Repositories: Maven Central and More - CloudRepo,Maven,https://www.cloudrepo.io/articles/public-maven-repositories-maven-central-and-more.html#accessing-maven-central,Maven,Build process
How CIOs Can Prepare the Enterprise for the Metaverse,Metaverse,https://www.informationweek.com/strategic-cio/how-cios-can-prepare-the-enterprise-for-the-metaverse,Metaverse,metaverse
Including Front-End Web Components Into Microservices | Technology Conversations,Microservices,https://technologyconversations.com/2015/08/09/including-front-end-web-components-into-microservices/,Microservices,"Blog, Devops, Microservices"
Microservice Scalability Challenges and Solutions | Developer.com,Microservices,"https://www.developer.com/design/microservices-scalability-challenges/#:~:text=The%20scalability%20of%20a%20microservice%20is%20determined%20using%20the%20quantitative,and%20the%20latency%20of%20transactions.",Microservices,"API, Microservices"
Istio / The Istio service mesh,Service Mesh,https://istio.io/latest/about/service-mesh/,Microservices,Microservices
Difficulties of Monolithic Architecture and Microservices | Developer.com,Developer,https://www.developer.com/design/monolithic-architecture-microservices/#,Microservices,Microservices
Microservice Architecture pattern,Microservices,https://microservices.io/patterns/microservices.html,Microservices,"Microservices, Java"
Guides - Keycloak,Authentication,https://www.keycloak.org/guides,Microservices,Authentication
Introduction,Resilence4j,https://resilience4j.readme.io/docs,Microservices,microservices
The Future of Spring Cloud's Hystrix Project,Deprecated,https://www.infoq.com/articles/spring-cloud-hystrix/,Microservices,microservices
Building microservices with Node.js - LogRocket Blog,Microservices,https://blog.logrocket.com/building-microservices-node-js/,Microservices,microservices
Vert.x Core | Eclipse Vert.x,Microservices,https://vertx.io/docs/vertx-core/java/,Microservices,"microservices, web services"
Spring Boot,Microservices,https://spring.io/projects/spring-boot,Microservices,"microservices, web services"
Home — Dropwizard,Microservices,https://www.dropwizard.io/en/latest/index.html,Microservices,"microservices, web services"
WildFly Swarm Documentation,Microservices,"https://docs.thorntail.io/2018.3.3/#:~:text=WildFly%20Swarm%20is%20a%20framework,each%20component%20of%20your%20system.",Microservices,"microservices, web services"
Playlists | Codemotion Talks,Codemotion,https://talks.codemotion.com/series/list,Microservices,Devops
Top 5 Microservice Frameworks for Java Developers in 2022 - Best of Lot,"A blog about Java, Programming, Algorithms, Data Structure, SQL, Linux, Database, Interview questions, and my personal experience.",https://javarevisited.blogspot.com/2021/07/top-java-frameworks-for-Microservice-development.html?m=1&s=09,Microservices,Microservices
Backends for Frontends pattern - Cloud Design Patterns | Microsoft Docs,"Explore the Backends for Frontends pattern, which creates separate backend services to be consumed by specific frontend applications or interfaces.",https://docs.microsoft.com/en-us/azure/architecture/patterns/backends-for-frontends,Microsoft Docs,Documentation
Mobile terms glossary - GSMArena.com,Glossary,https://m.gsmarena.com/glossary.php3,Mobile,Mobile
"GSMArena.com - mobile phone reviews, news, specs",GSM,https://www.gsmarena.com/,Mobile,Mobile
National Payments Corporation of India (NPCI) - Enabling digital payments in India,UPI,https://www.npci.org.in/,Mobile,"UPI, NPCI"
Pic-a-daily: Lab 1—Store and analyze pictures (Native Java),CodeGym,https://codelabs.developers.google.com/codelabs/cloud-picadaily-lab1-java-native#7,Mobile,"Developer, Android"
"Android Central - News, Reviews, Deals & Help on all Android devices",Mobile,https://www.androidcentral.com/,Mobile,"Developer, Android, Mobile"
Mobile App UX Principles: Key Rules and Stages | AltexSoft,UX principles,https://www.altexsoft.com/blog/mobile/mobile-app-ux-design-principles-15-rules-for-creating-apps-that-stick/,Mobile,UX
Become an Android Developer from Scratch,Android,https://www.udemy.com/share/101s2e3@-UmubvcyfUZGGpEzUN-wgbWbmXonwjlkp4-TPcqXdT1GJ9iJnZBUWOjE__egBRZt/,Mobile,Mobile
"OnePlus 10T debuts with Snapdragon 8+ Gen 1, 150W charging - GSMArena.com news",Mobile,https://www.gsmarena.com/oneplus_10t_debuts_with_67inch_display_sd_8_gen_1_150w_fast_charging-news-55282.php,Mobile,"Mobile, One T"
About Us | MUO,Make use of,https://www.makeuseof.com/about/,Mobile,"Android, Mobile"
Android Tech News | the #1 Android Website,Android,https://www.androidheadlines.com/,Mobile,Android
Tech Archives - Beebom,Beebom,https://beebom.com/category/tech/page/5/,Mobile,Mobile
Cross-Platform Mobile App Development: Ionic Framework,"Ionic Framework's app development platform builds amazing cross-platform mobile, web, and desktop apps all with one shared code base and open-web standards.",https://ionicframework.com/,Mobile,"Ionic, cross-platform"
Xamarin | Open-source mobile app platform for .NET,"Xamarin is a free and open source mobile app platform for building native and high-performance iOS, Android, tvOS, watchOS, macOS, and Windows apps in C# with .NET.",https://dotnet.microsoft.com/en-us/apps/xamarin,Mobile,".Net, Xamarin"
MySQL vs. MongoDB: What’s the Difference? | IBM,MongoDb,"https://www.ibm.com/cloud/blog/mysql-vs-mongodb#:~:text=MongoDB%20is%20a%20document%2Dbased%20non%2Drelational%20database%20management%20system,open%2Dsource%20relational%20database).",Mongo db,"CRUD, mongo DB, No SQL"
MongoDB: The Application Data Platform | MongoDB,MongoDB,https://www.mongodb.com/,Mongo db,mongo DB
MongoDB Exercise: Display the first 5 restaurants of borough Bronx - w3resource,Exercises,https://www.w3resource.com/mongodb-exercises/mongodb-exercise-6.php,Mongo db,mongo DB
23 Common MongoDB Operators & How To Use Them – BMC Software | Blogs,Mongodb,https://www.bmc.com/blogs/mongodb-operators/,Mongo db,mongo DB
MongoDB CRUD Operations — MongoDB Manual,Mongo DB CRUD,https://docs.mongodb.com/manual/crud/,Mongo db,"CRUD, No SQL"
A tour of Nix,Nix,https://nixcloud.io/tour/?id=1,Nix,nix
Minimum Viable Architecture in Practice: Creating a Home Insurance Chatbot,Chatbot,https://www.infoq.com/articles/minimum-viable-architecture-sample/,NLP,NLP
Understanding NoSQL Data Modeling Techniques {15 Techniques},Nosql Modeling,https://phoenixnap.com/kb/nosql-data-modeling,No SQL,NOSQL
Relational vs. NoSQL data | Microsoft Docs,NOSQL,https://docs.microsoft.com/en-us/dotnet/architecture/cloud-native/relational-vs-nosql-data#nosql-data-in-azure,No SQL,NOSQL
100+ Data Science And Machine Learning Cheat Sheets (With PDF),"100+ Best Cheat Sheet For Data Science, Machine Learning, Deep Learning, Artificial Intelligence, Python, SQL And Statistics (With PDF).",https://www.theinsaneapp.com/2020/12/machine-learning-and-data-science-cheat-sheets-pdf.html#Data-Science-Cheat-Sheet,No SQL,Big Data
Cassandra,Cassandra,http://cassandra.apache.org/,No SQL,"Big Data, Apache"
Graph Data Platform | Graph Database Management System | Neo4j,Neo4j,https://neo4j.com/,No SQL,GraphQL
MongoDB Documentation,Mongo DB,https://www.mongodb.com/docs/,No SQL,Documentation
